sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_active [%],0,0
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_active [%],0,0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_active [%],0,0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0,0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active_v2.max.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active_v2.min.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_cycles_active_v2.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0,0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0,0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0,0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0,0
sm__sass_inst_executed_op_ldgsts_cache_access.sum [inst],0,0
sm__sass_inst_executed_op_ldgsts_cache_bypass.sum [inst],0,0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum [byte],0,0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.per_second [byte/s],0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum,0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum [sector],0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.per_second [sector/s],0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum [sector],0,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0,0
sm__sass_thread_inst_executed_op_dfma_pred_on.avg.peak_sustained [inst/cycle],2,2
sm__sass_thread_inst_executed_op_dfma_pred_on.max.peak_sustained [inst/cycle],2,2
sm__sass_thread_inst_executed_op_dfma_pred_on.min.peak_sustained [inst/cycle],2,2
sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained [inst/cycle],40,40
sm__sass_thread_inst_executed_op_ffma_pred_on.avg.peak_sustained [inst/cycle],128,128
sm__sass_thread_inst_executed_op_ffma_pred_on.max.peak_sustained [inst/cycle],128,128
sm__sass_thread_inst_executed_op_ffma_pred_on.min.peak_sustained [inst/cycle],128,128
sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained [inst/cycle],"2,560","2,560"
sm__sass_thread_inst_executed_op_hfma_pred_on.avg.peak_sustained [inst/cycle],64,64
sm__sass_thread_inst_executed_op_hfma_pred_on.max.peak_sustained [inst/cycle],64,64
sm__sass_thread_inst_executed_op_hfma_pred_on.min.peak_sustained [inst/cycle],64,64
sm__sass_thread_inst_executed_op_hfma_pred_on.sum.peak_sustained [inst/cycle],"1,280","1,280"
sm__throughput.max.pct_of_peak_sustained_elapsed [%],8.32,7.84
sm__throughput.min.pct_of_peak_sustained_elapsed [%],0,0
sm__throughput.sum.pct_of_peak_sustained_elapsed [%],4.05,3.93
sm__warps_active.avg.pct_of_peak_sustained_active [%],9.69,11.23
sm__warps_active.avg.per_cycle_active [warp],4.65,5.39
sm__warps_active.max.pct_of_peak_sustained_active [%],21.36,25.89
sm__warps_active.max.per_cycle_active [warp],10.25,12.43
sm__warps_active.min.pct_of_peak_sustained_active [%],0,0
sm__warps_active.min.per_cycle_active [warp],0,0
sm__warps_active.sum.pct_of_peak_sustained_active [%],9.69,11.23
sm__warps_active.sum.per_cycle_active [warp],93.06,107.78
smsp__average_warp_latency_per_inst_issued.ratio [cycle],14.25,16.82
smsp__average_warps_active_per_inst_executed.ratio [cycle],13.63,16.44
smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio [inst],0,0
smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio [inst],0.93,0.90
smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio [inst],0.03,0.03
smsp__average_warps_issue_stalled_drain_per_issue_active.ratio [inst],0.00,0.00
smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio [inst],0.03,0.03
smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio [inst],0.36,0.64
smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio [inst],8.84,9.21
smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio [inst],0.01,0.01
smsp__average_warps_issue_stalled_membar_per_issue_active.ratio [inst],2.12,1.81
smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio [inst],0.00,0.00
smsp__average_warps_issue_stalled_misc_per_issue_active.ratio [inst],0.01,0.01
smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio [inst],0.34,0.31
smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio [inst],0.03,0.03
smsp__average_warps_issue_stalled_selected_per_issue_active.ratio [inst],0.98,0.99
smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio [inst],0.09,0.09
smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio [inst],0,0
smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio [inst],0,0
smsp__average_warps_issue_stalled_wait_per_issue_active.ratio [inst],3.08,2.64
smsp__branch_targets_threads_divergent [branches],"2,972 {71}","2,972 {71}"
smsp__cycles_active.avg [cycle],"4,62,263.69","4,86,844.34"
smsp__cycles_active.max [cycle],"16,01,055","16,09,328"
smsp__cycles_active.min [cycle],0,0
smsp__cycles_active.sum [cycle],"3,69,81,095","3,89,47,547"
smsp__cycles_elapsed.avg [cycle],"16,29,007.80","16,80,283.70"
smsp__cycles_elapsed.avg.per_second [Ghz],2.13,2.13
smsp__cycles_elapsed.max [cycle],"16,29,036","16,80,287"
smsp__cycles_elapsed.max.per_second [Ghz],2.13,2.13
smsp__cycles_elapsed.min [cycle],"16,28,958","16,80,280"
smsp__cycles_elapsed.min.per_second [Ghz],2.13,2.13
smsp__cycles_elapsed.sum [cycle],"13,03,20,624","13,44,22,696"
smsp__cycles_elapsed.sum.per_second [Ghz],170.38,170.39
smsp__imc_request_hit_rate.pct [%],99.66,99.65
smsp__imc_requests.sum [cycle],"1,42,962","1,36,860"
smsp__imc_requests.sum.pct_of_peak_sustained_elapsed [%],0.11,0.10
smsp__inst_executed.avg [inst],"51,618.59","49,419.71"
smsp__inst_executed.max [inst],"1,42,543","1,97,639"
smsp__inst_executed.min [inst],0,0
smsp__inst_executed.sum [inst],"41,29,487","39,53,577"
smsp__inst_executed_op_branch.avg [inst],"11,550.50","14,586.99"
smsp__inst_executed_op_branch.max [inst],"26,655","38,222"
smsp__inst_executed_op_branch.min [inst],0,0
smsp__inst_executed_op_branch.sum [inst],"9,24,040","11,66,959"
smsp__inst_executed_op_generic_atom_dot_alu.sum [inst],"1,306","1,236"
smsp__inst_executed_op_generic_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0.00,0.00
smsp__inst_executed_op_generic_atom_dot_cas.sum [inst],"22,339","24,373"
smsp__inst_executed_op_generic_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0.02,0.02
smsp__inst_executed_op_global_red.sum [inst],0,0
smsp__inst_executed_op_global_red.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_ldgsts.sum [inst],0,0
smsp__inst_executed_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_ldsm.sum [inst],0,0
smsp__inst_executed_op_ldsm.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_shared_atom.sum [inst],0,0
smsp__inst_executed_op_shared_atom.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_surface_atom_dot_alu.sum [inst],0,0
smsp__inst_executed_op_surface_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_surface_atom_dot_cas.sum [inst],0,0
smsp__inst_executed_op_surface_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_surface_ld.sum [inst],0,0
smsp__inst_executed_op_surface_ld.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_surface_red.sum [inst],0,0
smsp__inst_executed_op_surface_red.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_surface_st.sum [inst],0,0
smsp__inst_executed_op_surface_st.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_executed_op_texture.sum [inst],0,0
smsp__inst_executed_op_texture.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__inst_issued.avg [inst],"49,386.60","48,301.88"
smsp__inst_issued.max [inst],"1,77,829","1,47,279"
smsp__inst_issued.min [inst],0,0
smsp__inst_issued.sum [inst],"39,50,928","38,64,150"
smsp__issue_active.avg.pct_of_peak_sustained_active [%],10.68,9.92
smsp__issue_active.avg.per_cycle_active,0.11,0.10
smsp__issue_active.max.pct_of_peak_sustained_active [%],38.47,30.25
smsp__issue_active.max.per_cycle_active,0.38,0.30
smsp__issue_active.min.pct_of_peak_sustained_active [%],0,0
smsp__issue_active.min.per_cycle_active,0,0
smsp__issue_active.sum.pct_of_peak_sustained_active [%],10.68,9.92
smsp__issue_active.sum.per_cycle_active,8.55,7.94
smsp__issue_inst0.avg.pct_of_peak_sustained_active [%],89.32,90.08
smsp__issue_inst0.max.pct_of_peak_sustained_active [%],307.88,300.31
smsp__issue_inst0.min.pct_of_peak_sustained_active [%],0,0
smsp__issue_inst0.sum.pct_of_peak_sustained_active [%],89.32,90.08
smsp__maximum_warps_avg_per_active_cycle [warp],12,12
smsp__pcsamp_aggregated_passes [pass],2,2
smsp__pcsamp_buffer_overflow,0,0
smsp__pcsamp_buffer_size_bytes [Mbyte],33.55,33.55
smsp__pcsamp_dropped_bytes [byte],0,0
smsp__pcsamp_interval,5,5
smsp__pcsamp_interval_cycles [cycle],"1,024","1,024"
smsp__pcsamp_sample_count,"11,479 {683}","13,891 {697}"
smsp__pcsamp_warps_issue_stalled_barrier [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_barrier_not_issued [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],486 {683},521 {697}
smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued [branches],444 {683},475 {697}
smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],18 {683},20 {697}
smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued [warp],7 {683},7 {697}
smsp__pcsamp_warps_issue_stalled_drain [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_drain_not_issued [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_imc_miss [warp],14 {683},13 {697}
smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued [warp],14 {683},13 {697}
smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],239 {683},291 {697}
smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued [warp],235 {683},287 {697}
smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"5,818 {683}","5,767 {697}"
smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued [warp],"5,585 {683}","5,544 {697}"
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],6 {683},4 {697}
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued [warp],5 {683},3 {697}
smsp__pcsamp_warps_issue_stalled_membar [warp],"1,910 {683}","4,189 {697}"
smsp__pcsamp_warps_issue_stalled_membar_not_issued [warp],"1,909 {683}","4,189 {697}"
smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],1 {683},4 {697}
smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued [warp],1 {683},4 {697}
smsp__pcsamp_warps_issue_stalled_misc [warp],6 {683},5 {697}
smsp__pcsamp_warps_issue_stalled_misc_not_issued [warp],6 {683},5 {697}
smsp__pcsamp_warps_issue_stalled_no_instructions [inst],186 {683},215 {697}
smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued [inst],171 {683},203 {697}
smsp__pcsamp_warps_issue_stalled_not_selected [warp],23 {683},15 {697}
smsp__pcsamp_warps_issue_stalled_not_selected_not_issued [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_selected [warp],712 {683},770 {697}
smsp__pcsamp_warps_issue_stalled_selected_not_issued [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],59 {683},54 {697}
smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued [warp],56 {683},51 {697}
smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_sleeping_not_issued [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued [warp],0 {683},0 {697}
smsp__pcsamp_warps_issue_stalled_wait [warp],"2,001 {683}","2,023 {697}"
smsp__pcsamp_warps_issue_stalled_wait_not_issued [warp],"1,866 {683}","1,902 {697}"
smsp__sass_average_branch_targets_threads_uniform.pct [%],93.62,93.62
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.max_rate [byte/sector],32,32
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.ratio [byte/sector],4.04,4.04
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.max_rate [byte/sector],32,32
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.ratio [byte/sector],4,4
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.max_rate [byte/sector],32,32
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.ratio [byte/sector],0,0
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.max_rate [byte/sector],32,32
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.ratio [byte/sector],0,0
smsp__sass_branch_targets_threads_divergent.avg [branches],37.15,37.15
smsp__sass_branch_targets_threads_divergent.max [branches],74,74
smsp__sass_branch_targets_threads_divergent.min [branches],0,0
smsp__sass_branch_targets_threads_divergent.sum [branches],"2,972","2,972"
smsp__sass_inst_executed_memdesc_explicit_evict_type,0 {226},0 {226}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first [inst],0 {226},0 {226}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last [inst],0 {226},0 {226}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal [inst],0 {226},0 {226}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote [inst],0 {226},0 {226}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first [inst],0 {226},0 {226}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal [inst],0 {226},0 {226}
smsp__sass_inst_executed_op_global_ld.sum [inst],"3,62,321","3,62,321"
smsp__sass_inst_executed_op_global_st.sum [inst],"1,01,603","1,01,603"
smsp__sass_inst_executed_op_local_ld.sum [inst],0,0
smsp__sass_inst_executed_op_local_st.sum [inst],0,0
smsp__sass_inst_executed_op_shared_ld.sum [inst],0,0
smsp__sass_inst_executed_op_shared_st.sum [inst],0,0
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,0,0
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,0,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,0,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum,0,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,0,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum [sector],0,0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0,0
smsp__sass_thread_inst_executed_op_dadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dadd_pred_on.max.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dadd_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dfma_pred_on.max.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dfma_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dmul_pred_on.max.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dmul_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_dmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_fadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0.00,0.00
smsp__sass_thread_inst_executed_op_fadd_pred_on.max.per_cycle_elapsed [inst/cycle],0.00,0.00
smsp__sass_thread_inst_executed_op_fadd_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_fadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0.01,0.01
smsp__sass_thread_inst_executed_op_ffma_pred_on.avg.per_cycle_elapsed [inst/cycle],0.01,0.01
smsp__sass_thread_inst_executed_op_ffma_pred_on.max.per_cycle_elapsed [inst/cycle],0.02,0.02
smsp__sass_thread_inst_executed_op_ffma_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_ffma_pred_on.sum.per_cycle_elapsed [inst/cycle],0.72,0.69
smsp__sass_thread_inst_executed_op_fmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0.00,0.00
smsp__sass_thread_inst_executed_op_fmul_pred_on.max.per_cycle_elapsed [inst/cycle],0.00,0.00
smsp__sass_thread_inst_executed_op_fmul_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_fmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0.01,0.01
smsp__sass_thread_inst_executed_op_hadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hadd_pred_on.max.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hadd_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hfma_pred_on.max.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hfma_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hmul_pred_on.max.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hmul_pred_on.min.per_cycle_elapsed [inst/cycle],0,0
smsp__sass_thread_inst_executed_op_hmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0,0
smsp__thread_inst_executed_per_inst_executed.ratio,8.46,9.12
smsp__thread_inst_executed_pred_on_per_inst_executed.ratio,7.17,7.98
smsp__warps_active.avg.peak_sustained [warp],12,12
smsp__warps_active.avg.per_cycle_active [warp],1.52,1.67
smsp__warps_active.max.peak_sustained [warp],12,12
smsp__warps_active.max.per_cycle_active [warp],4.78,6.13
smsp__warps_active.min.peak_sustained [warp],12,12
smsp__warps_active.min.per_cycle_active [warp],0,0
smsp__warps_active.sum.peak_sustained [warp],960,960
smsp__warps_active.sum.per_cycle_active [warp],121.77,133.50
smsp__warps_eligible.avg.per_cycle_active [warp],0.11,0.11
smsp__warps_eligible.max.per_cycle_active [warp],0.32,0.38
smsp__warps_eligible.min.per_cycle_active [warp],0,0
smsp__warps_eligible.sum.per_cycle_active [warp],8.61,9.11
thread_inst_executed [inst],"80,78,661 {807}","80,78,661 {807}"
thread_inst_executed_true [inst],"79,50,408 {807}","79,50,408 {807}"
warpsampling:smsp__pcsamp_samples_data_dropped [sample],0 {1290},0 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_barrier [warp],0 {1290},0 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],"2,059 {1290}","1,933 {1433}"
warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],82 {1290},109 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_drain [warp],0 {1290},0 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss [warp],30 {1290},41 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],"1,444 {1290}","1,156 {1433}"
warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"23,989 {1290}","22,386 {1433}"
warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],21 {1290},21 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_membar [warp],"5,378 {1290}","14,426 {1433}"
warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],6 {1290},5 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_misc [warp],21 {1290},40 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions [inst],753 {1290},717 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected [warp],60 {1290},64 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_selected [warp],"2,721 {1290}","2,759 {1433}"
warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],251 {1290},201 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {1290},0 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],0 {1290},0 {1433}
warpsampling:smsp__pcsamp_warps_issue_stalled_wait [warp],"7,446 {1290}","7,908 {1433}"
