ID,0,1,2,3
group:smsp__pcsamp_warp_stall_reasons,"smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait"
group:smsp__pcsamp_warp_stall_reasons_not_issued,"smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued"
group:smsp__pmwarpsamp_warp_stall_reasons,"warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait"
idc__request_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
idc__request_cycles_active.max.pct_of_peak_sustained_elapsed [%],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
idc__request_cycles_active.min.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
idc__request_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
idc__request_hit_rate.pct [%],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
idc__requests.sum,0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
idc__requests.sum.pct_of_peak_sustained_elapsed [%],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
inst_executed [inst],"81,600  (-93.91%) {15}","81,600  (-93.91%) {15}","81,600  (-93.91%) {15}","2,71,320  (-79.75%) {601}"
l1tex__cycles_active.avg [cycle],"10,406.95  (-98.06%)","10,213.65  (-98.09%)","10,458.20  (-98.05%)","24,770.90  (-95.38%)"
l1tex__cycles_active.max [cycle],"10,624  (-99.33%)","10,518  (-99.33%)","10,777  (-99.32%)","25,966  (-98.35%)"
l1tex__cycles_active.min [cycle],"9,983    (+inf%)","9,877    (+inf%)","9,827    (+inf%)","16,710    (+inf%)"
l1tex__cycles_active.sum [cycle],"2,08,139  (-98.06%)","2,04,273  (-98.09%)","2,09,164  (-98.05%)","4,95,418  (-95.38%)"
l1tex__cycles_elapsed.avg [cycle],"12,613.10  (-99.20%)","12,488.50  (-99.21%)","12,794.30  (-99.19%)","27,993.10  (-98.23%)"
l1tex__cycles_elapsed.avg.per_second [Ghz],2.11   (-1.03%),2.10   (-1.48%),2.12   (-0.67%),2.11   (-0.79%)
l1tex__cycles_elapsed.max [cycle],"12,629  (-99.20%)","12,505  (-99.21%)","12,812  (-99.19%)","28,024  (-98.23%)"
l1tex__cycles_elapsed.max.per_second [Ghz],2.11   (-0.91%),2.10   (-1.36%),2.12   (-0.54%),2.12   (-0.68%)
l1tex__cycles_elapsed.min [cycle],"12,600  (-99.20%)","12,477  (-99.21%)","12,774  (-99.19%)","27,970  (-98.23%)"
l1tex__cycles_elapsed.min.per_second [Ghz],2.11   (-1.13%),2.10   (-1.57%),2.11   (-0.83%),2.11   (-0.87%)
l1tex__cycles_elapsed.sum [cycle],"2,52,262  (-99.20%)","2,49,770  (-99.21%)","2,55,886  (-99.19%)","5,59,862  (-98.23%)"
l1tex__cycles_elapsed.sum.per_second [Ghz],42.16   (-1.03%),41.96   (-1.48%),42.31   (-0.67%),42.26   (-0.79%)
l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),"42,840    (+inf%)"
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),"33,320    (+inf%)"
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),"9,520    (+inf%)"
l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed [%],1.75 (+629.51%),1.79 (+643.42%),1.74 (+623.07%),"3.21 (+1,235.10%)"
l1tex__data_bank_reads.max.pct_of_peak_sustained_elapsed [%],1.83 (+240.56%),1.96 (+265.19%),1.86 (+245.74%),3.74 (+596.65%)
l1tex__data_bank_reads.min.pct_of_peak_sustained_elapsed [%],1.66    (+inf%),1.51    (+inf%),1.58    (+inf%),2.64    (+inf%)
l1tex__data_bank_reads.sum.pct_of_peak_sustained_elapsed [%],1.75 (+629.51%),1.79 (+643.42%),1.74 (+623.07%),"3.21 (+1,235.10%)"
l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed [%],1.62 (+597.78%),1.63 (+604.74%),1.59 (+587.90%),"2.86 (+1,134.61%)"
l1tex__data_bank_writes.max.pct_of_peak_sustained_elapsed [%],1.71 (+231.24%),1.78 (+243.83%),1.69 (+226.54%),3.38 (+553.82%)
l1tex__data_bank_writes.min.pct_of_peak_sustained_elapsed [%],1.52    (+inf%),1.39    (+inf%),1.45    (+inf%),2.36    (+inf%)
l1tex__data_bank_writes.sum.pct_of_peak_sustained_elapsed [%],1.62 (+597.78%),1.63 (+604.74%),1.59 (+587.90%),"2.86 (+1,134.61%)"
l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed [%],6.98  (-25.43%),7.13  (-23.80%),6.92  (-26.05%),36.64 (+291.55%)
l1tex__data_pipe_lsu_wavefronts.max.pct_of_peak_sustained_elapsed [%],7.29  (-66.31%),7.80  (-63.98%),7.70  (-64.44%),43.15  (+99.31%)
l1tex__data_pipe_lsu_wavefronts.min.pct_of_peak_sustained_elapsed [%],6.52    (+inf%),6.17    (+inf%),6.46    (+inf%),30.06    (+inf%)
l1tex__data_pipe_lsu_wavefronts.sum.pct_of_peak_sustained_elapsed [%],6.98  (-25.43%),7.13  (-23.80%),6.92  (-26.05%),36.64 (+291.55%)
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,"5,440  (-51.88%)","5,440  (-51.88%)","5,440  (-51.88%)","63,442 (+461.14%)"
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed [%],"2.16 (+5,927.88%)","2.18 (+5,988.02%)","2.13 (+5,842.51%)","11.33 (+31,574.76%)"
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),"39,673    (+inf%)"
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),7.09    (+inf%)
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,0   (+0.00%),0   (+0.00%),0   (+0.00%),"19,040    (+inf%)"
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),3.40    (+inf%)
l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__data_pipe_tex_wavefronts.max.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__data_pipe_tex_wavefronts.min.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__data_pipe_tex_wavefronts.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__f_wavefronts.max.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__f_wavefronts.min.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__f_wavefronts.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed [%],4.31  (+62.76%),4.36  (+64.39%),4.25  (+60.46%),4.80  (+80.96%)
l1tex__lsu_writeback_active.max.pct_of_peak_sustained_elapsed [%],4.69  (-33.17%),4.61  (-34.33%),4.50  (-35.90%),5.64  (-19.73%)
l1tex__lsu_writeback_active.min.pct_of_peak_sustained_elapsed [%],4.06    (+inf%),4.10    (+inf%),4.00    (+inf%),3.91    (+inf%)
l1tex__lsu_writeback_active.sum.pct_of_peak_sustained_elapsed [%],4.31  (+62.76%),4.36  (+64.39%),4.25  (+60.46%),4.80  (+80.96%)
l1tex__lsu_writeback_active_mem_lg.avg.peak_sustained,1   (+0.00%),1   (+0.00%),1   (+0.00%),1   (+0.00%)
l1tex__lsu_writeback_active_mem_lg.avg.per_second [Mhz],90.91  (+58.62%),91.40  (+59.48%),89.95  (+56.94%),66.69  (+16.36%)
l1tex__lsu_writeback_active_mem_lg.max.peak_sustained,1   (+0.00%),1   (+0.00%),1   (+0.00%),1   (+0.00%)
l1tex__lsu_writeback_active_mem_lg.max.per_second [Mhz],96.26  (-41.43%),99.46  (-39.48%),95.24  (-42.05%),81.22  (-50.58%)
l1tex__lsu_writeback_active_mem_lg.min.peak_sustained,1   (+0.00%),1   (+0.00%),1   (+0.00%),1   (+0.00%)
l1tex__lsu_writeback_active_mem_lg.min.per_second [Mhz],88.24    (+inf%),83.33    (+inf%),82.01    (+inf%),50.95    (+inf%)
l1tex__lsu_writeback_active_mem_lg.sum [cycle],"10,880  (-98.72%)","10,880  (-98.72%)","10,880  (-98.72%)","17,669  (-97.92%)"
l1tex__lsu_writeback_active_mem_lg.sum.pct_of_peak_sustained_elapsed [%],4.31  (+60.28%),4.36  (+61.88%),4.25  (+58.01%),3.16  (+17.28%)
l1tex__lsu_writeback_active_mem_lg.sum.peak_sustained,20   (+0.00%),20   (+0.00%),20   (+0.00%),20   (+0.00%)
l1tex__lsu_writeback_active_mem_lg.sum.per_second [Ghz],1.82  (+58.62%),1.83  (+59.48%),1.80  (+56.94%),1.33  (+16.36%)
l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed [%],12.94 (+191.36%),13.07 (+194.27%),12.76 (+187.24%),14.15 (+218.63%)
l1tex__lsuin_requests.max.pct_of_peak_sustained_elapsed [%],13.70   (-0.75%),13.84   (+0.24%),13.88   (+0.57%),14.98   (+8.54%)
l1tex__lsuin_requests.min.pct_of_peak_sustained_elapsed [%],12.18    (+inf%),12.30    (+inf%),11.63    (+inf%),13.32    (+inf%)
l1tex__lsuin_requests.sum.pct_of_peak_sustained_elapsed [%],12.94 (+191.36%),13.07 (+194.27%),12.76 (+187.24%),14.15 (+218.63%)
l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed [%],5.49   (+6.54%),5.56   (+7.81%),5.42   (+5.04%),13.19 (+155.66%)
l1tex__m_l1tex2xbar_req_cycles_active.max.pct_of_peak_sustained_elapsed [%],5.97  (-47.38%),5.89  (-48.05%),5.75  (-49.29%),14.54  (+28.19%)
l1tex__m_l1tex2xbar_req_cycles_active.min.pct_of_peak_sustained_elapsed [%],"5.18 (+40,90,225.04%)","5.20 (+41,05,729.37%)","5.07 (+40,07,594.84%)","11.17 (+88,25,482.20%)"
l1tex__m_l1tex2xbar_req_cycles_active.sum.pct_of_peak_sustained_elapsed [%],5.49   (+6.54%),5.56   (+7.81%),5.42   (+5.04%),13.19 (+155.66%)
l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],0.35  (-98.75%),0.35  (-98.75%),0.35  (-98.75%),2.19  (-92.13%)
l1tex__m_l1tex2xbar_write_bytes.sum.pct_of_peak_sustained_elapsed [%],4.31  (+56.59%),4.36  (+58.15%),4.25  (+54.37%),12.24 (+344.44%)
l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/s],58.18  (+54.97%),58.49  (+55.81%),57.57  (+53.33%),165.54 (+340.94%)
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum [sector],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed [%],0 (-100.00%),0 (-100.00%),0 (-100.00%),0 (-100.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum [sector],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum [sector],"10,880  (-98.44%)","10,880  (-98.44%)","10,880  (-98.44%)","68,535  (-90.19%)"
l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum.pct_of_peak_sustained_elapsed [%],4.31  (+95.15%),4.36  (+97.10%),4.25  (+92.39%),12.24 (+453.90%)
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_atom.sum [sector],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_red.sum [sector],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_st.sum [sector],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
l1tex__m_xbar2l1tex_read_bytes.sum [Kbyte],696.32  (-94.31%),696.32  (-94.31%),696.32  (-94.31%),445.18  (-96.37%)
l1tex__m_xbar2l1tex_read_bytes.sum.pct_of_peak_sustained_elapsed [%],8.63 (+612.23%),8.71 (+619.33%),8.50 (+602.14%),2.48 (+105.17%)
l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/s],116.36 (+604.87%),116.99 (+608.66%),115.13 (+597.41%),33.60 (+103.55%)
l1tex__m_xbar2l1tex_read_sectors.avg.pct_of_peak_sustained_elapsed [%],8.63 (+612.23%),8.71 (+619.33%),8.50 (+602.14%),2.48 (+105.17%)
l1tex__m_xbar2l1tex_read_sectors.max.pct_of_peak_sustained_elapsed [%],9.13 (+230.30%),9.48 (+242.86%),9.00 (+225.62%),2.94   (+6.32%)
l1tex__m_xbar2l1tex_read_sectors.min.pct_of_peak_sustained_elapsed [%],8.12    (+inf%),7.94    (+inf%),8.00    (+inf%),2.09    (+inf%)
