ID,0,1,2,3
dram__bytes.avg.per_second [Gbyte/s],"38.53 (+9,213.38%)","38.74 (+9,264.64%)","37.97 (+9,079.75%)","13.88 (+3,256.20%)"
dram__bytes.max.peak_sustained [byte/cycle],8   (+0.00%),8   (+0.00%),8   (+0.00%),8   (+0.00%)
dram__bytes.max.per_second [Gbyte/s],"38.60 (+9,165.16%)","38.81 (+9,214.44%)","38.20 (+9,069.38%)","14.04 (+3,270.66%)"
dram__bytes.min.peak_sustained [byte/cycle],8   (+0.00%),8   (+0.00%),8   (+0.00%),8   (+0.00%)
dram__bytes.min.per_second [Gbyte/s],"38.39 (+9,285.36%)","38.64 (+9,345.69%)","37.80 (+9,139.76%)","13.75 (+3,261.83%)"
dram__bytes.sum.peak_sustained [byte/cycle],24   (+0.00%),24   (+0.00%),24   (+0.00%),24   (+0.00%)
dram__bytes.sum.per_second [Gbyte/s],"115.58 (+9,213.38%)","116.21 (+9,264.64%)","113.92 (+9,079.75%)","41.65 (+3,256.20%)"
dram__bytes_read.sum [Kbyte],699.01  (-24.08%),699.14  (-24.07%),704.13  (-23.52%),365.18  (-60.34%)
dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],"69.37 (+10,622.77%)","69.39 (+10,624.73%)","67.41 (+10,320.08%)","24.97 (+3,760.14%)"
dram__bytes_read.sum.per_second [Gbyte/s],"115.58 (+9,213.38%)","116.21 (+9,264.64%)","112.27 (+8,946.54%)","41.65 (+3,256.20%)"
dram__bytes_write.sum [Kbyte],0   (+0.00%),0   (+0.00%),10.37    (+inf%),0   (+0.00%)
dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0.99    (+inf%),0   (+0.00%)
dram__bytes_write.sum.per_second [Gbyte/s],0   (+0.00%),0   (+0.00%),1.65    (+inf%),0   (+0.00%)
dram__cycles_active.avg [cycle],"29,125.33  (-24.08%)","29,130.67  (-24.07%)","29,770.67  (-22.40%)","15,216  (-60.34%)"
dram__cycles_active.avg.pct_of_peak_sustained_elapsed [%],"69.37 (+10,622.77%)","69.39 (+10,624.73%)","68.41 (+10,473.52%)","24.97 (+3,760.14%)"
dram__cycles_active.max [cycle],"29,184  (-24.47%)","29,184  (-24.47%)","29,952  (-22.48%)","15,392  (-60.17%)"
dram__cycles_active.max.pct_of_peak_sustained_elapsed [%],"69.51 (+10,567.25%)","69.51 (+10,567.25%)","68.82 (+10,461.57%)","25.26 (+3,776.77%)"
dram__cycles_active.min [cycle],"29,024  (-23.49%)","29,056  (-23.41%)","29,632  (-21.89%)","15,072  (-60.27%)"
dram__cycles_active.min.pct_of_peak_sustained_elapsed [%],"69.13 (+10,705.64%)","69.21 (+10,717.55%)","68.09 (+10,542.63%)","24.74 (+3,766.62%)"
dram__cycles_active.sum [cycle],"87,376  (-24.08%)","87,392  (-24.07%)","89,312  (-22.40%)","45,648  (-60.34%)"
dram__cycles_active.sum.pct_of_peak_sustained_elapsed [%],"69.37 (+10,622.77%)","69.39 (+10,624.73%)","68.41 (+10,473.52%)","24.97 (+3,760.14%)"
dram__cycles_elapsed.avg [cycle],"41,984  (-99.29%)","41,984  (-99.29%)","43,520  (-99.27%)","60,928  (-98.97%)"
dram__cycles_elapsed.avg.per_second [Ghz],6.94  (-13.14%),6.98  (-12.68%),6.94  (-13.18%),6.95  (-13.05%)
dram__cycles_elapsed.max [cycle],"41,984  (-99.29%)","41,984  (-99.29%)","43,520  (-99.27%)","60,928  (-98.97%)"
dram__cycles_elapsed.max.per_second [Ghz],6.94  (-13.15%),6.98  (-12.69%),6.94  (-13.19%),6.95  (-13.06%)
dram__cycles_elapsed.min [cycle],"41,984  (-99.29%)","41,984  (-99.29%)","43,520  (-99.27%)","60,928  (-98.97%)"
dram__cycles_elapsed.min.per_second [Ghz],6.94  (-13.14%),6.98  (-12.68%),6.94  (-13.18%),6.95  (-13.05%)
dram__cycles_elapsed.sum [cycle],"1,25,952  (-99.29%)","1,25,952  (-99.29%)","1,30,560  (-99.27%)","1,82,784  (-98.97%)"
dram__cycles_elapsed.sum.per_second [Ghz],20.83  (-13.14%),20.94  (-12.68%),20.82  (-13.18%),20.85  (-13.05%)
dram__sectors_read.sum [sector],"21,844  (-24.08%)","21,848  (-24.07%)","22,004  (-23.52%)","11,412  (-60.34%)"
dram__sectors_write.sum [sector],0   (+0.00%),0   (+0.00%),324    (+inf%),0   (+0.00%)
fbpa__dram_sectors.avg.pct_of_peak_sustained_elapsed [%],"23.68 (+9,332.80%)","23.75 (+9,359.96%)","23.30 (+9,184.34%)","8.59 (+3,321.41%)"
fbpa__dram_sectors.max.pct_of_peak_sustained_elapsed [%],"31.55 (+9,273.76%)","31.70 (+9,319.70%)","31.05 (+9,124.73%)","11.38 (+3,282.81%)"
fbpa__dram_sectors.min.pct_of_peak_sustained_elapsed [%],"15.81 (+9,452.86%)","15.79 (+9,441.83%)","15.56 (+9,305.58%)","5.79 (+3,399.91%)"
fbpa__dram_sectors.sum.pct_of_peak_sustained_elapsed [%],"23.68 (+9,332.80%)","23.75 (+9,359.96%)","23.30 (+9,184.34%)","8.59 (+3,321.41%)"
gcc__average_cache_request_hit_rate.pct [%],48.39  (-38.04%),48.39  (-38.04%),45.16  (-42.17%),84.00   (+7.56%)
gcc__cache_requests_type_constant.sum [request],240  (-18.09%),240  (-18.09%),240  (-18.09%),320   (+9.22%)
gcc__cache_requests_type_constant.sum.pct_of_peak_sustained_elapsed [%],"1.26 (+10,065.02%)","1.26 (+10,100.80%)","1.21 (+9,682.91%)","1.16 (+9,310.27%)"
gcc__cache_requests_type_instruction.sum [request],70  (-98.46%),70  (-98.46%),60  (-98.68%),710  (-84.35%)
gcc__cache_requests_type_instruction.sum.pct_of_peak_sustained_elapsed [%],0.37  (+91.42%),0.37  (+92.10%),0.30  (+57.91%),"2.58 (+1,248.07%)"
gcc__xbar2gcc_sectors.sum [sector],288  (-95.70%),288  (-95.70%),288  (-95.70%),"1,056  (-84.25%)"
gcc__xbar2gcc_sectors.sum.pct_of_peak_sustained_elapsed [%],0.75 (+433.12%),0.76 (+434.99%),0.73 (+413.08%),"1.92 (+1,257.22%)"
gpc__cycles_elapsed.avg [cycle],"12,733  (-99.19%)","12,688.33  (-99.20%)","13,230.33  (-99.16%)","18,339  (-98.84%)"
gpc__cycles_elapsed.avg.per_second [Ghz],2.11   (-1.15%),2.11   (-0.97%),2.11   (-0.96%),2.09   (-1.79%)
gpc__cycles_elapsed.max.per_second [Ghz],2.11   (-0.95%),2.11   (-0.78%),2.11   (-0.85%),2.10   (-1.56%)
gpc__cycles_elapsed.min [cycle],"12,717  (-99.20%)","12,671  (-99.20%)","13,216  (-99.16%)","18,314  (-98.84%)"
gpc__cycles_elapsed.min.per_second [Ghz],2.10   (-1.27%),2.11   (-1.10%),2.11   (-1.06%),2.09   (-1.92%)
gpc__cycles_elapsed.sum [cycle],"38,199  (-99.19%)","38,065  (-99.20%)","39,691  (-99.16%)","55,017  (-98.84%)"
gpc__cycles_elapsed.sum.per_second [Ghz],6.32   (-1.15%),6.33   (-0.97%),6.33   (-0.96%),6.27   (-1.79%)
gpu__compute_memory_access_throughput.avg.pct_of_peak_sustained_elapsed [%],12.01  (+28.29%),12.04  (+28.64%),11.79  (+26.01%),37.19 (+297.34%)
gpu__compute_memory_access_throughput.max.pct_of_peak_sustained_elapsed [%],12.22  (-43.55%),12.33  (-43.08%),12.11  (-44.08%),39.55  (+82.65%)
gpu__compute_memory_access_throughput.min.pct_of_peak_sustained_elapsed [%],11.81 (+112.22%),11.87 (+113.42%),11.56 (+107.88%),34.91 (+527.46%)
gpu__compute_memory_access_throughput.sum.pct_of_peak_sustained_elapsed [%],12.01  (+28.29%),12.04  (+28.64%),11.79  (+26.01%),37.19 (+297.34%)
gpu__compute_memory_access_throughput_internal_activity.avg.pct_of_peak_sustained_elapsed [%],7.06  (+11.24%),7.08  (+11.47%),6.79   (+6.85%),10.65  (+67.67%)
gpu__compute_memory_access_throughput_internal_activity.max.pct_of_peak_sustained_elapsed [%],7.38  (-10.38%),7.52   (-8.66%),7.21  (-12.49%),11.73  (+42.43%)
gpu__compute_memory_access_throughput_internal_activity.min.pct_of_peak_sustained_elapsed [%],6.93  (+24.54%),6.82  (+22.54%),6.55  (+17.68%),9.40  (+69.04%)
gpu__compute_memory_access_throughput_internal_activity.sum.pct_of_peak_sustained_elapsed [%],7.06  (+11.24%),7.08  (+11.47%),6.79   (+6.85%),10.65  (+67.67%)
gpu__compute_memory_request_throughput.avg.pct_of_peak_sustained_elapsed [%],69.37 (+596.80%),69.39 (+596.93%),68.41 (+587.11%),24.97 (+150.85%)
gpu__compute_memory_request_throughput.max.pct_of_peak_sustained_elapsed [%],69.51 (+403.60%),69.51 (+403.60%),68.82 (+398.61%),25.26  (+83.02%)
gpu__compute_memory_request_throughput.min.pct_of_peak_sustained_elapsed [%],69.13 (+686.24%),69.21 (+687.11%),68.09 (+674.38%),24.74 (+181.34%)
gpu__compute_memory_request_throughput.sum.pct_of_peak_sustained_elapsed [%],69.37 (+596.80%),69.39 (+596.93%),68.41 (+587.11%),24.97 (+150.85%)
gpu__compute_memory_request_throughput_internal_activity.avg.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
gpu__compute_memory_request_throughput_internal_activity.max.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
gpu__compute_memory_request_throughput_internal_activity.min.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
gpu__compute_memory_request_throughput_internal_activity.sum.pct_of_peak_sustained_elapsed [%],0   (+0.00%),0   (+0.00%),0   (+0.00%),0   (+0.00%)
gpu__compute_memory_throughput.max.pct_of_peak_sustained_elapsed [%],69.51 (+221.05%),69.51 (+221.05%),68.82 (+217.87%),39.55  (+82.65%)
gpu__compute_memory_throughput.min.pct_of_peak_sustained_elapsed [%],69.13 (+686.24%),69.21 (+687.11%),68.09 (+674.38%),34.91 (+297.00%)
gpu__compute_memory_throughput.sum.pct_of_peak_sustained_elapsed [%],69.37 (+596.80%),69.39 (+596.93%),68.41 (+587.11%),37.19 (+273.51%)
gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed [%],"69.37 (+10,622.77%)","69.39 (+10,624.73%)","68.41 (+10,473.52%)","24.97 (+3,760.14%)"
gpu__dram_throughput.max.pct_of_peak_sustained_elapsed [%],"69.51 (+10,567.25%)","69.51 (+10,567.25%)","68.82 (+10,461.57%)","25.26 (+3,776.77%)"
gpu__dram_throughput.min.pct_of_peak_sustained_elapsed [%],"69.13 (+10,705.64%)","69.21 (+10,717.55%)","68.09 (+10,542.63%)","24.74 (+3,766.62%)"
gpu__dram_throughput.sum.pct_of_peak_sustained_elapsed [%],"69.37 (+10,622.77%)","69.39 (+10,624.73%)","68.41 (+10,473.52%)","24.97 (+3,760.14%)"
gpu__time_duration.avg [us],6.05  (-99.18%),6.02  (-99.19%),6.27  (-99.15%),8.77  (-98.82%)
gpu__time_duration.max [us],6.05  (-99.18%),6.02  (-99.19%),6.27  (-99.15%),8.77  (-98.82%)
gpu__time_duration.min [us],6.05  (-99.18%),6.02  (-99.19%),6.27  (-99.15%),8.77  (-98.82%)
